38271,199750
37498,189755
39538,170005
39553,169760
37476,159765
35000,151070
43639,139775
43692,129775
43698,119780
43720,109785
43726,100670
43728,89795
43730,70745
43733,70495
43736,60165
43739,50835
43741,40390
43744,30375
43746,22275
43748,14205
43750,8315
43752,4045
43754,1695
43756,720
43758,380
43760,250
43764,180
43766,135
43768,110
43770,110
43772,80
43774,145
43776,100
43780,25
43782,100
43784,90
43786,100
43788,55
43790,150
37178,95
37268,5
41720,110
38266,100
38270,45
38272,95
37499,100
39552,25
39562,170
37477,60
35001,60
43691,175
43693,110
43719,135
43725,160
43727,180
43729,220
43731,230
43735,250
43738,280
43740,400
43742,485
43745,870
43747,1775
43749,3715
43751,7495
43753,12735
43755,20025
43757,28785
43759,38195
43763,48755
43765,62000
43767,68995
43769,77000
43771,95500
43773,97105
43775,110130
43777,126210
43781,128700
43783,140120
43785,148490
43787,165000
43789,170105
43791,180000
35918,190100
37182,197525
37267,210090
37270,220085
37272,265000
41719,240080
41721,246775
38273,227500
38275,228110
38277,218210
38279,197000
37500,198470
39563,188640
39565,178860
37478,169130
37480,153385
44478,149910
44488,140460
44490,131140
44498,121980
44502,107955
44509,104265
44512,95765
44515,87555
44532,79650
44540,67560
44550,64895
44560,47935
44571,47500
44573,41150
44575,35830
44577,30390
44580,25600
44582,21260
44584,17765
44589,15065
44591,12500
44594,10750
44596,6460
44600,9900
44602,5335
44604,6405
44606,5200
44609,4195
44611,3360
44613,1755
44616,2105
44618,1650
44625,1285
35004,995
35008,690
38274,560
38276,75
38278,115
38280,1000
37505,255
39564,1800
39573,525
37479,735
37481,2115
44479,1395
44489,1880
44491,2505
44499,3285
44503,5735
44511,8000
44514,8360
44516,10000
44534,13400
44547,14175
44551,17000
44561,19850
44572,22800
44574,26625
44576,31070
44579,33405
44581,37535
44583,44315
44587,53500
44590,58855
44593,66610
44595,72500
44599,80000
44601,96200
44603,98530
44605,106390
44607,126000
44610,132500
44612,133160
44615,145400
44617,155000
44623,161275
44631,173000
35005,180495
35009,191640
38281,247070
38283,237375
38285,227735
38287,218150
37506,208630
37141,199190
36658,189840
45011,180595
45020,171465
45024,162475
45026,153630
45030,144950
45032,136450
45034,128150
45036,120065
45038,112210
45042,104600
45044,97305
45052,90155
45070,83370
45228,76875
45237,70685
45246,64805
45524,59235
45526,53985
45552,49045
45559,44420
45584,40110
45654,36105
45656,32400
45658,28980
45668,25840
46022,22965
46045,13970
46084,17985
46097,15835
46174,13900
46176,12160
46189,10600
46191,9215
35016,7985
35026,6895
35032,5935
35044,5090
38282,2200
38284,840
38286,1080
38288,1375
37507,1740
37142,2180
36659,2715
45019,3350
45023,4105
45025,4995
45029,6030
45031,7235
45033,8620
45035,14015
45037,12000
45041,14025
45043,16300
45051,18885
45069,26000
45227,24715
45235,28100
45244,31795
45523,35795
45525,40110
45551,44740
45558,49685
45583,54945
45653,60515
45655,66395
45657,72570
45666,79030
46021,85775
46023,92780
46068,100115
46096,107570
46169,115300
46175,123245
46186,131390
46190,139715
46220,148210
35017,156860
35027,165655
35033,174575
35045,183615
38875,117205
38632,107240
41220,97275
40674,87315
41186,77365
41192,67460
41206,57650
41214,48050
41217,38845
41235,30270
41237,22595
41247,16075
41253,10840
41263,6905
41284,4150
41286,2345
41296,1240
41300,620
41304,290
41309,125
41312,55
36707,20
41221,5
40678,10
41191,25
41205,85
41213,240
41216,610
41234,1370
41236,2760
41246,5055
41252,8500
41260,13230
41283,19260
41285,26470
41289,34630
41299,43495
41303,52835
41306,62475
41311,72280
41318,82170
36708,92105
38877,120920
38643,111110
37508,101365
36952,91730
42278,82260
42283,73025
42285,64100
42287,55585
42289,47565
42291,40145
42293,33350
42298,27290
42310,21975
42319,17405
42326,13555
42349,10380
42364,7845
42366,5790
42374,4215
42380,3015
42403,2120
35064,1470
38878,80
38644,165
37511,315
36961,575
42279,1000
42284,1655
42286,2625
42288,4005
42290,5880
42292,8355
42295,11455
42306,15290
42311,19870
42322,25195
42327,31240
42357,37955
42365,45315
42371,53155
42375,61475
42393,70170
42404,79175
35065,88415
55851,124075
55853,114480
55855,105010
40156,95710
40158,86630
39841,77835
36944,69375
36542,61320
44716,53720
37154,46620
42336,40090
42338,34135
42344,28780
42346,24015
42348,19840
42351,16225
42353,13130
42355,10550
42360,8360
42362,6565
42368,5110
42377,3935
42382,3005
42388,2270
42390,1700
42392,1265
42395,930
43486,680
41169,490
55852,365
55854,605
55856,975
40157,1510
40159,2270
39842,3310
36948,4690
36543,6475
44717,8710
37159,11455
42337,14755
42343,18645
42345,23125
42347,28200
42350,33865
42352,40085
42354,46830
42359,54090
42361,61735
42367,69780
42376,78160
42381,86825
42387,95730
42389,104840
42391,114105
42394,123505
42396,133010
43487,142600
41170,152250
55857,135050
55859,126135
55861,117410
40160,108905
40162,100655
39843,92680
36949,85015
36544,77695
44910,70705
44912,64065
44915,57835
44918,52005
44921,46570
44923,41535
44925,36895
44927,32640
44929,28765
44931,25245
44934,22075
44936,19230
44938,16715
44940,14465
44942,12445
44944,10690
44946,9145
41164,7800
55858,2115
55860,2860
55862,3790
40161,4945
40163,6350
39844,8035
36950,10025
36545,12365
44911,15030
44914,18045
44917,21475
44920,25300
44922,29525
44924,34145
44926,39165
44928,44565
44930,50350
44933,56490
44935,62975
44937,69785
44939,76930
44941,84340
44943,91975
44945,99875
44947,107990
42649,116300
36054,146080
42552,137655
41708,129430
41714,121415
41717,113630
41728,106095
41741,98825
41743,91850
41745,85140
41748,78710
41753,72620
41759,66835
41762,61370
41764,56220
41775,51380
41781,46850
41797,42620
41799,38690
41801,35045
41902,31670
39133,28565
40346,25705
42550,4095
42555,5150
41709,6400
41715,7865
41718,9565
41729,11510
41742,13715
41744,16220
41747,18990
41749,22045
41754,25430
41760,29130
41763,33145
41765,37475
41776,42115
41782,47065
41798,52315
41800,57865
41802,63695
41905,69805
39134,76175
40350,82800
39264,140820
39266,133145
39273,125680
39281,118440
39286,111450
39291,104675
39296,98155
39300,91860
39323,85860
39327,80120
39345,74645
39354,69440
39356,64490
39385,59805
39387,55375
39401,51200
39404,47270
39265,8560
39269,10190
39278,12035
39285,14100
39290,16415
39292,18945
39297,21725
39302,24740
39326,28045
39328,31615
39346,35445
39355,39540
39377,43900
39386,48520
39389,53395
39402,58525
39405,63900
47301,521000
35516,513010
35118,503015
48999,492815
47842,483020
45797,473025
42234,463030
53173,453035
42465,443040
37414,433040
47235,423045
47237,413050
47239,403055
47242,391050
47244,383060
47246,373065
47248,363070
47251,353075
47253,343080
47259,333080
47261,323085
47263,313090
47266,303095
47268,292870
47273,283100
47275,273105
47277,263110
47280,253115
47282,242180
47286,233120
47289,219930
47292,213130
47297,203135
47299,192805
47303,183440
37512,178145
47305,173145
40679,168150
47309,163150
44008,158150
47311,153155
44011,148155
47315,142900
44013,138160
47317,133160
44016,128165
47320,122385
44018,118170
47322,112950
44024,108170
47324,99480
44026,98175
47326,93115
44028,88180
47329,82795
44030,78185
47331,73420
44032,68190
47333,62645
44035,58190
47335,52965
44037,45655
47337,42870
44041,37185
47341,33170
44043,27745
47343,23195
44047,17720
47347,13085
44049,8425
47349,4425
44051,1735
47351,635
44053,155
47353,80
44059,50
47355,50
44062,25
47357,40
44064,30
47359,30
47361,45
44071,10
35593,45
44075,65
43970,45
36737,45
38292,45
37999,40
35182,40
38735,20
38479,40
39349,20
41453,45
38984,50
61450,10
40510,40
47302,20
47310,10
47316,30
47319,35
47321,30
47323,25
47325,40
47327,40
47330,45
44031,50
47332,50
44033,30
47334,50
44036,50
47336,55
44040,50
47338,60
44042,70
47342,80
44044,95
47344,110
44048,125
47348,255
44050,550
47350,1500
44052,3475
47352,7490
44058,10735
47354,16455
44060,21500
47356,26570
44063,31775
47358,36250
44065,41770
47360,46320
44069,51770
47362,56405
44074,63025
35594,66110
44076,72060
43971,76455
44078,81755
36738,86605
44080,91750
38297,96510
44082,101750
38010,106585
44084,110000
35183,115875
44086,121740
38736,128400
44088,131735
38480,136500
44090,141730
39352,149495
36706,151730
41454,156425
37291,161725
45717,166720
39138,171720
38986,179400
41769,181715
61451,186060
39103,196815
40516,206430
41962,216700
39513,226695
36550,236695
42794,246690
36142,257025
38168,266680
35125,276675
38353,286675
42520,296670
35115,306165
43989,316660
51380,326655
64929,336655
66622,346650
37514,183820
37516,181590
37143,176620
40712,171650
39576,166680
39584,161710
38782,156740
37491,151770
37493,143990
35014,141830
45401,136860
45403,131890
45405,126920
45407,121950
45409,114545
45411,112015
45413,107045
45415,102075
45417,94810
45419,92150
45421,85115
45423,82250
45425,75155
45427,72400
45429,65740
45431,62670
45433,55845
45435,53155
45437,46390
45439,44010
45441,37625
45443,33090
45445,29075
45447,27615
45449,21525
45451,18100
45453,14890
45455,12060
45457,9600
45459,7575
45461,5645
45463,4095
45465,2995
45467,2100
45469,1480
45471,2570
45473,765
45475,1465
45477,505
45479,795
45481,315
45483,410
45485,235
45487,200
45489,195
45491,95
45493,125
45495,45
45497,150
45499,20
45501,100
45503,10
45505,5
45507,5
45509,25
45511,5
45513,5
45517,115
45521,250
37496,90
45410,190
45412,5
45414,235
45416,10
45418,305
45420,20
45422,350
45424,60
45426,560
45428,150
45430,785
45432,360
45434,1095
45436,785
45438,1725
45440,2095
45442,2615
45444,3190
45446,4095
45448,5215
45450,6410
45452,7760
45454,9460
45456,11500
45458,13780
45460,17590
45462,19615
45464,24015
45466,26560
45468,31440
45470,34650
45472,39660
45474,43695
45476,48495
45478,53485
45480,57765
45482,63195
45484,67320
45486,72810
45488,77050
45490,83250
45492,86885
45494,92540
45496,96770
45498,102680
45500,106690
45502,111650
45504,116620
45506,122500
45508,126555
45510,132335
45512,136490
45514,141460
45516,146430
45518,152370
45520,156370
45522,162310
37518,190065
37520,185125
37145,180185
36963,175245
36660,170300
36538,165360
46223,160420
46330,155480
46335,150540
46359,145600
46380,140660
46405,135720
46417,130785
46419,125855
46421,120925
46423,116005
46425,111090
46427,106185
46429,101295
46431,96425
46435,91575
46442,86760
46449,81980
46460,77250
46462,68085
46464,67970
46468,59230
46470,59010
46489,50985
46491,50475
46493,42540
46501,42475
46526,34810
46536,35110
46549,27595
46616,28480
46850,20470
46852,22645
46854,15130
46856,17625
46858,10540
46948,13425
46953,7075
46965,9995
46977,4540
46979,7315
46985,2665
47031,5185
47039,1495
47066,3605
47070,795
47072,2445
47100,2000
47103,1625
47107,1310
47116,1050
47118,840
47130,665
47206,305
47208,410
47234,320
47479,250
47512,195
47610,150
47623,115
47661,85
47663,65
35070,50
46327,5
46334,5
46355,5
46377,5
46404,10
46416,10
46418,20
46420,25
46422,40
46424,55
46426,85
46428,120
46430,1245
46434,240
46441,335
46448,460
46459,1700
46461,835
46463,2160
46467,1435
46469,3020
46488,2360
46490,4140
46492,3710
46500,5545
46525,5590
46535,7250
46548,8105
46611,9590
46849,11360
46851,12650
46853,15405
46855,16730
46857,20270
46946,21670
46949,25950
46964,28030
46976,32405
46978,35100
46984,39605
47026,43500
47036,47360
47041,54000
47069,55660
47071,59975
47099,64385
47102,68880
47106,73445
47115,78070
47117,82755
47129,87485
47205,92250
47207,97050
47233,101880
47478,106730
47511,111600
47607,116485
47620,121380
47660,126290
47662,131205
47667,136125
35071,141050
38651,275335
37191,272850
40246,263035
40248,247285
40542,243415
36790,233600
46352,223790
46882,213975
46884,198485
46887,194355
46889,184540
46892,174735
46894,164930
46904,155135
46907,145355
46909,135595
46915,125880
46919,116225
46923,101000
46925,97235
46928,87985
46931,78975
46933,70270
46942,61930
46944,54035
46947,46660
46954,39795
46957,33565
46962,23420
46968,18000
46972,13920
46974,10165
46982,7320
46986,5110
46988,3275
46991,2155
46994,4075
46996,3015
46998,1000
47004,1590
47006,1130
47008,795
47011,555
47017,380
47020,260
47025,175
47028,115
47030,75
47033,50
47035,35
47038,20
47043,15
47046,10
47049,5
47051,5
47053,5
36046,5
36059,5
46885,300
46888,5
46890,5
46893,10
46903,15
46905,35
46908,65
46914,120
46918,215
46920,2005
46924,2575
46926,3000
46930,1570
46932,2375
46936,3480
46943,7570
46945,6865
46950,9305
46955,13200
46958,17400
46963,20935
46971,24900
46973,30395
46975,36500
46983,44915
46987,52000
46989,58095
46992,66200
46995,74655
46997,83410
47000,96220
47005,101605
47007,110960
47010,120440
47016,130005
47019,139645
47024,149335
47027,159065
47029,180000
47032,178590
47034,191500
47037,198170
47042,207975
47044,217780
47048,227585
47050,237395
47052,247205
47054,257015
36048,266830
36060,276640
37168,286450
36882,296265
40289,306075
47307,523025
35518,523205
35120,513570
49001,494730
47844,494310
45800,484675
42236,475045
40705,465415
38633,455780
38106,446150
38887,436515
77692,426885
77694,417255
77696,397500
77698,397990
77700,388360
77702,378725
77704,369095
77706,359460
77708,349830
77710,340200
77712,330565
77714,320935
77716,302810
77718,301670
77720,292040
77722,282405
77724,272775
77726,263145
77728,253515
77730,243885
77732,234255
77734,224635
77736,206500
77738,205405
77740,195805
77742,186230
77744,176680
77746,167170
77748,157715
77750,148330
77752,139035
77754,129860
77756,120830
77758,111970
77760,103325
77762,94915
77764,86790
35907,78970
37455,71490
35110,64405
35736,57665
36925,51375
36927,41070
36929,40100
36931,35125
36933,30590
36935,26490
40322,14600
42315,19520
43972,16610
36739,14090
38298,11840
38013,7500
35193,8245
38741,6820
38484,5615
39353,4595
41491,3740
45718,3030
38987,2440
61452,1955
39104,1560
40517,1240
41963,980
39514,770
36551,600
42795,470
36149,365
38169,280
35126,215
38365,165
42521,125
35122,95
44010,75
51381,55
64930,45
66623,30
77725,5
77727,5
77729,5
77731,5
77733,10
77735,20
77737,30
77739,55
77741,90
77743,145
77745,225
77747,350
77749,525
77751,770
77753,1110
77755,1565
77757,2165
77759,2940
77761,3925
77763,5150
77765,6650
35909,12900
37458,10620
35111,13165
35737,16055
36926,19400
36928,24960
36930,27390
36932,32045
36934,37140
36938,42670
40323,52000
42320,54965
43973,61690
36740,68800
38299,76180
38016,83880
35196,91850
38744,100060
38485,108485
39358,117095
41492,125875
45719,134795
38988,143840
61453,152985
39105,162220
40518,178850
41964,180905
39515,190325
38019,199790
42796,209290
36150,218815
38175,228365
35127,237935
38366,247515
42522,257110
35123,266710
44015,276320
51382,285935
64931,295550
66624,305175
37528,301245
41785,291795
35038,282340
44091,272890
44093,263445
44097,254005
44103,244570
44105,235150
44113,225745
44119,216355
44121,207000
44123,197680
44125,188405
44127,179190
44129,170055
44135,161005
44138,152070
44140,143260
44142,134600
44144,126115
44148,117820
44150,109750
44152,101915
44154,94340
44157,87050
44159,80080
44162,73365
44164,67020
44166,61015
44169,55355
44171,50050
44173,45090
44175,40480
44177,36220
44180,32290
44182,28690
44184,25400
44186,22415
44190,19710
44192,17315
44195,15140
44197,13160
44201,11425
44206,9885
44208,8530
44210,7335
44213,6290
44215,5375
44217,4580
44219,3890
44221,3300
44228,2785
38596,2350
37292,1975
39139,1655
40040,1385
37529,5
41786,5
35039,10
44092,15
44096,25
44102,40
44104,60
44112,95
44114,140
44120,210
44122,305
44124,440
44126,620
44128,865
44133,1180
44136,1585
44139,2105
44141,2750
44143,3545
44145,4515
44149,5680
44151,7060
44153,8680
44156,10560
44158,12725
44160,15210
44163,17950
44165,21060
44168,24510
44170,28305
44172,32455
44174,36950
44176,41795
44179,46985
44181,52515
44183,58370
44185,64535
44187,71005
44191,77755
44194,84815
44196,92095
44198,99570
44202,107290
44207,115205
44209,123300
44211,131560
44214,139970
44216,148510
44218,157175
44220,165940
44223,174800
44229,183745
38597,192760
37293,201840
39140,210975
40041,220160
53785,533025
53787,523745
53789,500290
53791,505185
53793,495900
53795,486620
53797,477340
53799,468060
53801,458775
53803,449495
53805,440215
53807,430935
53809,421655
53815,412370
53819,403090
53827,393810
53832,384530
53837,375245
53839,365965
53843,356685
53845,347405
53847,338125
53855,315115
53861,319565
53863,310290
53946,301015
53948,291745
53950,282480
53952,273225
53954,263980
53956,254745
53958,245530
53960,223020
53962,227180
53964,218060
53966,208990
53968,199975
36606,191030
36624,182170
39554,173405
41238,164750
42022,156225
51984,140000
41547,139625
43157,131580
47002,123735
49965,116095
41991,101190
37459,101505
35130,94605
35738,87940
36940,81525
36946,68270
36955,69615
36959,64100
36967,58875
36973,53950
40325,43500
42321,44970
43980,40910
36741,37130
38308,33620
38024,23385
35197,27375
38745,24615
38489,22085
39365,19810
41494,10590
45720,15765
38989,14025
61454,12450
39106,11030
40521,5965
41965,8605
39517,7580
38021,6665
42797,5845
36152,5120
38176,4475
35132,3905
38380,3400
42523,2955
35128,2565
44021,2225
51384,1925
64932,1665
66625,1435
53844,5
53846,5
53854,5
53860,500
53862,10
53945,15
53947,20
53949,30
53951,50
53953,70
53955,105
53957,155
53959,220
53961,4500
53963,435
53965,595
53967,805
53969,1070
36607,7450
36625,1825
39555,2345
41239,2970
42023,3725
51989,12500
41548,5690
43158,6925
47003,8360
49966,10000
41992,21400
37461,13975
35131,16355
35739,18970
36945,21835
36947,35060
36956,28490
36964,32255
36972,36315
36975,40670
40326,54540
42334,50250
43981,55475
36742,60975
38309,66745
38025,81430
35199,79060
38746,85580
38490,92330
39366,99340
41495,106520
45721,113855
38990,121400
61455,129105
39107,136965
40523,156500
41966,153105
39518,161360
38023,169725
42798,178185
36153,186740
38177,195380
35133,204090
38381,212865
42526,221705
35129,230595
44045,239535
51385,248515
64933,257535
66626,266585
46289,506720
41358,497775
41362,488830
41364,479890
41368,470945
41372,462000
41374,453060
41378,444115
41404,435175
41410,426230
41412,417285
41418,408345
41425,399400
41427,390460
41429,381520
41440,372580
41443,363640
41450,354705
41460,345770
41462,336840
41476,327915
41555,318995
41566,310090
41590,301195
41592,292315
41594,283450
41596,274615
41598,265805
41610,257030
41612,248295
41621,239610
41625,230980
41629,222420
41638,213925
41646,205520
41662,197205
41672,188995
41674,180900
35068,172930
35072,165095
41367,157410
38186,149875
38188,142510
41993,135320
37464,128315
35140,121500
35740,114910
36979,108500
36984,102270
36989,96295
37003,90545
37005,85015
37012,79715
40327,74640
42335,69790
43982,65165
36743,60765
38315,56585
38026,52620
35206,48870
38747,45330
38499,41990
39367,38845
41496,35890
45722,33120
38991,30530
61456,28105
39117,25880
40525,23780
41967,21830
39519,19980
38027,18295
42800,16730
36154,15285
38178,13950
35134,12715
38384,11580
42527,10535
35142,9575
44046,8695
51386,7890
64934,7150
66627,6475
41413,5
41419,5
41426,5
41428,5
41439,5
41442,10
41449,15
41459,20
41461,30
41475,40
41499,60
41556,85
41567,120
41591,170
41593,230
41595,315
41597,420
41599,555
41611,720
41613,930
41624,1190
41628,1505
41630,1880
41639,2335
41647,2870
41663,3500
41673,4235
41675,5080
35069,6055
35073,7165
41370,8415
38187,9830
38189,11405
42006,13160
37465,15095
35141,17225
35741,19580
36983,22110
36987,24825
37002,27795
37004,30985
37011,34400
37013,38040
40328,41910
42340,46005
43983,50320
36744,54860
38318,59625
38034,64605
35207,69800
38749,75200
38500,80805
39370,86605
41497,92595
45723,98765
38992,105115
61457,111635
39122,118355
40528,125195
41972,132185
39520,139285
38032,146540
42801,153920
36159,161415
38190,169020
35135,176735
38385,184540
42528,192440
35143,200425
44055,208485
51387,216625
64935,224830
66628,233095
45662,491290
37014,482670
37017,474055
37019,465435
37038,456820
37040,448200
42412,439585
42414,430970
42418,422355
42502,413740
42512,405125
42532,396515
42534,387905
42556,379295
42562,370695
42570,362100
42604,353510
42624,344930
42630,336360
42708,327800
42775,319265
42817,310745
42834,302250
42909,293780
42917,285345
42923,276950
42935,268595
42937,260295
42941,252045
42949,243860
42951,235750
42955,227710
42959,219755
43043,211895
43061,204135
43065,196480
43077,188940
43113,181525
43117,174240
43121,167085
43130,160080
43167,153220
43254,146515
35744,139970
37042,133615
37050,127400
37065,121355
37068,115465
37079,109785
37084,104290
40329,98980
42341,93850
43984,88910
36745,84150
38319,79575
38035,75175
35221,70965
38755,66930
38501,63070
39371,59380
41500,55860
45724,52510
38993,49315
61458,46280
39123,43400
40529,40665
41973,38075
39524,35620
38033,33305
42802,31150
36164,29090
38192,27150
35136,25320
38391,23600
42530,21950
35146,20425
44056,18995
51388,17655
64936,16400
66629,15225
37039,5
37041,5
42413,5
42417,5
42501,5
42509,10
42529,15
42533,20
42551,25
42557,40
42563,55
42575,75
42619,100
42625,140
42704,185
42709,250
42799,325
42822,425
42835,545
42916,695
42922,880
42928,1100
42936,1365
42938,1680
42942,2050
42950,2480
42954,2985
42958,3565
43015,4230
43060,4985
43064,5840
43073,6805
43078,7885
43114,9085
43118,10415
43129,11880
43133,13490
43232,15245
43255,17160
35745,19230
37049,21495
37064,23895
37066,26475
37078,29195
37083,32135
37096,35260
40330,38565
42370,42055
43985,45730
36746,49585
38322,53630
38036,57850
35222,62255
38756,66835
38502,71595
39372,76525
41501,81620
45725,86885
38994,92310
61459,97895
39128,103630
40538,109510
41974,115540
39527,121705
38044,128000
42803,134470
36165,141025
38197,147700
35137,154490
38392,161385
42531,168350
35147,175445
44057,182635
51389,189910
64937,197270
66630,204715
45664,502270
39505,493970
39507,485665
39521,477360
43567,469060
43575,460755
43577,452455
43579,444155
43581,435855
43583,427555
43586,419260
43588,410970
43591,402680
43594,394395
43597,386120
43603,377845
43609,369585
43631,361335
43635,353100
43641,344880
43643,336675
43645,328500
43649,320345
43651,312220
43655,304130
43659,296080
43661,288070
43665,280105
43669,272200
43671,264350
43681,256560
43683,248845
43685,241200
43687,233640
43689,226165
43695,218780
43697,211500
43703,204315
43705,197245
43707,190285
43709,183450
35084,176730
